relayId,relatedRelayId,nodeId,localId,relatedLocalId,dimColors
20480,20481,1472,2572,2316,:0-960
20481,20480,1472,2316,2572,:0-960
20482,20483,1472,2572,2316,:0-960
20483,20482,1472,2316,2572,:0-960
20484,20485,1472,2572,2316,:0-960
20485,20484,1472,2316,2572,:0-960
20486,20487,1472,2572,2316,:0-960
20487,20486,1472,2316,2572,:0-960
20488,20489,1472,2572,2316,:0-960
20489,20488,1472,2316,2572,:0-960
20490,20491,1472,2572,2316,:0-960
20491,20490,1472,2316,2572,:0-960
20492,20493,1472,2572,2316,:0-960
20493,20492,1472,2316,2572,:0-960
20494,20495,1472,2572,2316,:0-960
20495,20494,1472,2316,2572,:0-960
20496,20497,1472,2572,2316,:0-960
20497,20496,1472,2316,2572,:0-960
20498,20499,1472,2572,2316,:0-960
20499,20498,1472,2316,2572,:0-960
20500,20501,1472,2572,2316,:0-960
20501,20500,1472,2316,2572,:0-960
20502,20503,1472,2572,2316,:0-960
20503,20502,1472,2316,2572,:0-960
20504,20505,1472,2572,2316,:0-960
20505,20504,1472,2316,2572,:0-960
20506,20507,1472,2572,2316,:0-960
20507,20506,1472,2316,2572,:0-960
20508,20509,1472,2572,2316,:0-960
20509,20508,1472,2316,2572,:0-960
21669,21670,1524,2572,2316,:0-960
21670,21669,1524,2316,2572,:0-960
21671,21672,1524,2572,2316,:0-960
21672,21671,1524,2316,2572,:0-960
21673,21674,1524,2572,2316,:0-960
21674,21673,1524,2316,2572,:0-960
21675,21676,1524,2572,2316,:0-960
21676,21675,1524,2316,2572,:0-960
21677,21678,1524,2572,2316,:0-960
21678,21677,1524,2316,2572,:0-960
21679,21680,1524,2572,2316,:0-960
21680,21679,1524,2316,2572,:0-960
21681,21682,1524,2572,2316,:0-960
21682,21681,1524,2316,2572,:0-960
21683,21684,1524,2572,2316,:0-960
21684,21683,1524,2316,2572,:0-960
21685,21686,1524,2572,2316,:0-960
21686,21685,1524,2316,2572,:0-960
21687,21688,1524,2572,2316,:0-960
21688,21687,1524,2316,2572,:0-960
21689,21690,1524,2572,2316,:0-960
21690,21689,1524,2316,2572,:0-960
21691,21692,1524,2572,2316,:0-960
21692,21691,1524,2316,2572,:0-960
21693,21694,1524,2572,2316,:0-960
21694,21693,1524,2316,2572,:0-960
21695,21696,1524,2572,2316,:0-960
21696,21695,1524,2316,2572,:0-960
21697,21698,1524,2572,2316,:0-960
21698,21697,1524,2316,2572,:0-960
21699,21700,1524,2572,2316,:0-960
21700,21699,1524,2316,2572,:0-960
21701,21702,1524,2572,2316,:0-960
21702,21701,1524,2316,2572,:0-960
21703,21704,1524,2572,2316,:0-960
21704,21703,1524,2316,2572,:0-960
21705,21706,1524,2572,2316,:0-960
21706,21705,1524,2316,2572,:0-960
21707,21708,1524,2572,2316,:0-960
21708,21707,1524,2316,2572,:0-960
21709,21710,1524,2572,2316,:0-960
21710,21709,1524,2316,2572,:0-960
21711,21712,1524,2572,2316,:0-960
21712,21711,1524,2316,2572,:0-960
21713,21714,1524,2572,2316,:0-960
21714,21713,1524,2316,2572,:0-960
21715,21716,1524,2572,2316,:0-960
21716,21715,1524,2316,2572,:0-960
21562,21563,1522,2572,2316,:0-960
21563,21562,1522,2316,2572,:0-960
21564,21565,1522,2572,2316,:0-960
21565,21564,1522,2316,2572,:0-960
21566,21567,1522,2572,2316,:0-960
21567,21566,1522,2316,2572,:0-960
21568,21569,1522,2572,2316,:0-960
21569,21568,1522,2316,2572,:0-960
21570,21571,1522,2572,2316,:0-960
21571,21570,1522,2316,2572,:0-960
21572,21573,1522,2572,2316,:0-960
21573,21572,1522,2316,2572,:0-960
21574,21575,1522,2572,2316,:0-960
21575,21574,1522,2316,2572,:0-960
21576,21577,1522,2572,2316,:0-960
21577,21576,1522,2316,2572,:0-960
21578,21579,1522,2572,2316,:0-960
21579,21578,1522,2316,2572,:0-960
21580,21581,1522,2572,2316,:0-960
21581,21580,1522,2316,2572,:0-960
21582,21583,1522,2572,2316,:0-960
21583,21582,1522,2316,2572,:0-960
21584,21585,1522,2572,2316,:0-960
21585,21584,1522,2316,2572,:0-960
21586,21587,1522,2572,2316,:0-960
21587,21586,1522,2316,2572,:0-960
21588,21589,1522,2572,2316,:0-960
21589,21588,1522,2316,2572,:0-960
21590,21591,1522,2572,2316,:0-960
21591,21590,1522,2316,2572,:0-960
21592,21593,1522,2572,2316,:0-960
21593,21592,1522,2316,2572,:0-960
21594,21595,1522,2572,2316,:0-960
21595,21594,1522,2316,2572,:0-960
21596,21597,1522,2572,2316,:0-960
21597,21596,1522,2316,2572,:0-960
21598,21599,1522,2572,2316,:0-960
21599,21598,1522,2316,2572,:0-960
21600,21601,1522,2572,2316,:0-960
21601,21600,1522,2316,2572,:0-960
21602,21603,1522,2572,2316,:0-960
21603,21602,1522,2316,2572,:0-960
21604,21605,1522,2572,2316,:0-960
21605,21604,1522,2316,2572,:0-960
21606,21607,1522,2572,2316,:0-960
21607,21606,1522,2316,2572,:0-960
21608,21609,1522,2572,2316,:0-960
21609,21608,1522,2316,2572,:0-960
19912,19913,1416,2572,2316,:0-960
19913,19912,1416,2316,2572,:0-960
19914,19915,1416,2572,2316,:0-960
19915,19914,1416,2316,2572,:0-960
19916,19917,1416,2572,2316,:0-960
19917,19916,1416,2316,2572,:0-960
19918,19919,1416,2572,2316,:0-960
19919,19918,1416,2316,2572,:0-960
19920,19921,1416,2572,2316,:0-960
19921,19920,1416,2316,2572,:0-960
19922,19923,1416,2572,2316,:0-960
19923,19922,1416,2316,2572,:0-960
19924,19925,1416,2572,2316,:0-960
19925,19924,1416,2316,2572,:0-960
19926,19927,1416,2572,2316,:0-960
19927,19926,1416,2316,2572,:0-960
19928,19929,1416,2572,2316,:0-960
19929,19928,1416,2316,2572,:0-960
19930,19931,1416,2572,2316,:0-960
19931,19930,1416,2316,2572,:0-960
19932,19933,1416,2572,2316,:0-960
19933,19932,1416,2316,2572,:0-960
19934,19935,1416,2572,2316,:0-960
19935,19934,1416,2316,2572,:0-960
19936,19937,1416,2572,2316,:0-960
19937,19936,1416,2316,2572,:0-960
19938,19939,1416,2572,2316,:0-960
19939,19938,1416,2316,2572,:0-960
19940,19941,1416,2572,2316,:0-960
19941,19940,1416,2316,2572,:0-960
19942,19943,1416,2572,2316,:0-960
19943,19942,1416,2316,2572,:0-960
19944,19945,1416,2572,2316,:0-960
19945,19944,1416,2316,2572,:0-960
19946,19947,1416,2572,2316,:0-960
19947,19946,1416,2316,2572,:0-960
19948,19949,1416,2572,2316,:0-960
19949,19948,1416,2316,2572,:0-960
19950,19951,1416,2572,2316,:0-960
19951,19950,1416,2316,2572,:0-960
19952,19953,1416,2572,2316,:0-960
19953,19952,1416,2316,2572,:0-960
19954,19955,1416,2572,2316,:0-960
19955,19954,1416,2316,2572,:0-960
19956,19957,1416,2572,2316,:0-960
19957,19956,1416,2316,2572,:0-960
19958,19959,1416,2572,2316,:0-960
19959,19958,1416,2316,2572,:0-960
18368,18369,1589,2572,2316,:0-960
18369,18368,1589,2316,2572,:0-960
18370,18371,1589,2572,2316,:0-960
18371,18370,1589,2316,2572,:0-960
18372,18373,1589,2572,2316,:0-960
18373,18372,1589,2316,2572,:0-960
18374,18375,1589,2572,2316,:0-960
18375,18374,1589,2316,2572,:0-960
18376,18377,1589,2572,2316,:0-960
18377,18376,1589,2316,2572,:0-960
18378,18379,1589,2572,2316,:0-960
18379,18378,1589,2316,2572,:0-960
18380,18381,1589,2572,2316,:0-960
18381,18380,1589,2316,2572,:0-960
18382,18383,1589,2572,2316,:0-960
18383,18382,1589,2316,2572,:0-960
18384,18385,1589,2572,2316,:0-960
18385,18384,1589,2316,2572,:0-960
18386,18387,1589,2572,2316,:0-960
18387,18386,1589,2316,2572,:0-960
18388,18389,1589,2572,2316,:0-960
18389,18388,1589,2316,2572,:0-960
18390,18391,1589,2572,2316,:0-960
18391,18390,1589,2316,2572,:0-960
18392,18393,1589,2572,2316,:0-960
18393,18392,1589,2316,2572,:0-960
18394,18395,1589,2572,2316,:0-960
18395,18394,1589,2316,2572,:0-960
18396,18397,1589,2572,2316,:0-960
18397,18396,1589,2316,2572,:0-960
18398,18399,1589,2572,2316,:0-960
18399,18398,1589,2316,2572,:0-960
18400,18401,1589,2572,2316,:0-960
18401,18400,1589,2316,2572,:0-960
18402,18403,1589,2572,2316,:0-960
18403,18402,1589,2316,2572,:0-960
18404,18405,1589,2572,2316,:0-960
18405,18404,1589,2316,2572,:0-960
18406,18407,1589,2572,2316,:0-960
18407,18406,1589,2316,2572,:0-960
18408,18409,1589,2572,2316,:0-960
18409,18408,1589,2316,2572,:0-960
18410,18411,1589,2572,2316,:0-960
18411,18410,1589,2316,2572,:0-960
18412,18413,1589,2572,2316,:0-960
18413,18412,1589,2316,2572,:0-960
18414,18415,1589,2572,2316,:0-960
18415,18414,1589,2316,2572,:0-960
101023,101024,1658,2572,2316,:0-960
101024,101023,1658,2316,2572,:0-960
101025,101026,1658,2572,2316,:0-960
101026,101025,1658,2316,2572,:0-960
101027,101028,1658,2572,2316,:0-960
101028,101027,1658,2316,2572,:0-960
101029,101030,1658,2572,2316,:0-960
101030,101029,1658,2316,2572,:0-960
101031,101032,1658,2572,2316,:0-960
101032,101031,1658,2316,2572,:0-960
101033,101034,1658,2572,2316,:0-960
101034,101033,1658,2316,2572,:0-960
101035,101036,1658,2572,2316,:0-960
101036,101035,1658,2316,2572,:0-960
101037,101038,1658,2572,2316,:0-960
101038,101037,1658,2316,2572,:0-960
101039,101040,1658,2572,2316,:0-960
101040,101039,1658,2316,2572,:0-960
101041,101042,1658,2572,2316,:0-960
101042,101041,1658,2316,2572,:0-960
101043,101044,1658,2572,2316,:0-960
101044,101043,1658,2316,2572,:0-960
101045,101046,1658,2572,2316,:0-960
101046,101045,1658,2316,2572,:0-960
101047,101048,1658,2572,2316,:0-960
101048,101047,1658,2316,2572,:0-960
101049,101050,1658,2572,2316,:0-960
101050,101049,1658,2316,2572,:0-960
101051,101052,1658,2572,2316,:0-960
101052,101051,1658,2316,2572,:0-960
101053,101054,1658,2572,2316,:0-960
101054,101053,1658,2316,2572,:0-960
101055,101056,1658,2572,2316,:0-960
101056,101055,1658,2316,2572,:0-960
101057,101058,1658,2572,2316,:0-960
101058,101057,1658,2316,2572,:0-960
101059,101060,1658,2572,2316,:0-960
101060,101059,1658,2316,2572,:0-960
101061,101062,1658,2572,2316,:0-960
101062,101061,1658,2316,2572,:0-960
101063,101064,1658,2572,2316,:0-960
101064,101063,1658,2316,2572,:0-960
101065,101066,1658,2572,2316,:0-960
101066,101065,1658,2316,2572,:0-960
101067,101068,1658,2572,2316,:0-960
101068,101067,1658,2316,2572,:0-960
101069,101070,1658,2572,2316,:0-960
101070,101069,1658,2316,2572,:0-960
100473,100474,1648,2572,2316,:0-960
100474,100473,1648,2316,2572,:0-960
100475,100476,1648,2572,2316,:0-960
100476,100475,1648,2316,2572,:0-960
100477,100478,1648,2572,2316,:0-960
100478,100477,1648,2316,2572,:0-960
100479,100480,1648,2572,2316,:0-960
100480,100479,1648,2316,2572,:0-960
100481,100482,1648,2572,2316,:0-960
100482,100481,1648,2316,2572,:0-960
100483,100484,1648,2572,2316,:0-960
100484,100483,1648,2316,2572,:0-960
100485,100486,1648,2572,2316,:0-960
100486,100485,1648,2316,2572,:0-960
100487,100488,1648,2572,2316,:0-960
100488,100487,1648,2316,2572,:0-960
100489,100490,1648,2572,2316,:0-960
100490,100489,1648,2316,2572,:0-960
100491,100492,1648,2572,2316,:0-960
100492,100491,1648,2316,2572,:0-960
100493,100494,1648,2572,2316,:0-960
100494,100493,1648,2316,2572,:0-960
100495,100496,1648,2572,2316,:0-960
100496,100495,1648,2316,2572,:0-960
100497,100498,1648,2572,2316,:0-960
100498,100497,1648,2316,2572,:0-960
100499,100500,1648,2572,2316,:0-960
100500,100499,1648,2316,2572,:0-960
100501,100502,1648,2572,2316,:0-960
100502,100501,1648,2316,2572,:0-960
100503,100504,1648,2572,2316,:0-960
100504,100503,1648,2316,2572,:0-960
100505,100506,1648,2572,2316,:0-960
100506,100505,1648,2316,2572,:0-960
100507,100508,1648,2572,2316,:0-960
100508,100507,1648,2316,2572,:0-960
100509,100510,1648,2572,2316,:0-960
100510,100509,1648,2316,2572,:0-960
100511,100512,1648,2572,2316,:0-960
100512,100511,1648,2316,2572,:0-960
100513,100514,1648,2572,2316,:0-960
100514,100513,1648,2316,2572,:0-960
100515,100516,1648,2572,2316,:0-960
100516,100515,1648,2316,2572,:0-960
100517,100518,1648,2572,2316,:0-960
100518,100517,1648,2316,2572,:0-960
100519,100520,1648,2572,2316,:0-960
100520,100519,1648,2316,2572,:0-960
101573,101574,1667,2572,2316,:0-960
101574,101573,1667,2316,2572,:0-960
101575,101576,1667,2572,2316,:0-960
101576,101575,1667,2316,2572,:0-960
101577,101578,1667,2572,2316,:0-960
101578,101577,1667,2316,2572,:0-960
101579,101580,1667,2572,2316,:0-960
101580,101579,1667,2316,2572,:0-960
101581,101582,1667,2572,2316,:0-960
101582,101581,1667,2316,2572,:0-960
101583,101584,1667,2572,2316,:0-960
101584,101583,1667,2316,2572,:0-960
101585,101586,1667,2572,2316,:0-960
101586,101585,1667,2316,2572,:0-960
101587,101588,1667,2572,2316,:0-960
101588,101587,1667,2316,2572,:0-960
101589,101590,1667,2572,2316,:0-960
101590,101589,1667,2316,2572,:0-960
101591,101592,1667,2572,2316,:0-960
101592,101591,1667,2316,2572,:0-960
101593,101594,1667,2572,2316,:0-960
101594,101593,1667,2316,2572,:0-960
101595,101596,1667,2572,2316,:0-960
101596,101595,1667,2316,2572,:0-960
101597,101598,1667,2572,2316,:0-960
101598,101597,1667,2316,2572,:0-960
101599,101600,1667,2572,2316,:0-960
101600,101599,1667,2316,2572,:0-960
101601,101602,1667,2572,2316,:0-960
101602,101601,1667,2316,2572,:0-960
101603,101604,1667,2572,2316,:0-960
101604,101603,1667,2316,2572,:0-960
101605,101606,1667,2572,2316,:0-960
101606,101605,1667,2316,2572,:0-960
101607,101608,1667,2572,2316,:0-960
101608,101607,1667,2316,2572,:0-960
101609,101610,1667,2572,2316,:0-960
101610,101609,1667,2316,2572,:0-960
101611,101612,1667,2572,2316,:0-960
101612,101611,1667,2316,2572,:0-960
101613,101614,1667,2572,2316,:0-960
101614,101613,1667,2316,2572,:0-960
101615,101616,1667,2572,2316,:0-960
101616,101615,1667,2316,2572,:0-960
101617,101618,1667,2572,2316,:0-960
101618,101617,1667,2316,2572,:0-960
101619,101620,1667,2572,2316,:0-960
101620,101619,1667,2316,2572,:0-960
104324,104325,1716,2572,2316,:0-960
104325,104324,1716,2316,2572,:0-960
104326,104327,1716,2572,2316,:0-960
104327,104326,1716,2316,2572,:0-960
104328,104329,1716,2572,2316,:0-960
104329,104328,1716,2316,2572,:0-960
104330,104331,1716,2572,2316,:0-960
104331,104330,1716,2316,2572,:0-960
104332,104333,1716,2572,2316,:0-960
104333,104332,1716,2316,2572,:0-960
104334,104335,1716,2572,2316,:0-960
104335,104334,1716,2316,2572,:0-960
104336,104337,1716,2572,2316,:0-960
104337,104336,1716,2316,2572,:0-960
104338,104339,1716,2572,2316,:0-960
104339,104338,1716,2316,2572,:0-960
104340,104341,1716,2572,2316,:0-960
104341,104340,1716,2316,2572,:0-960
104342,104343,1716,2572,2316,:0-960
104343,104342,1716,2316,2572,:0-960
104344,104345,1716,2572,2316,:0-960
104345,104344,1716,2316,2572,:0-960
104346,104347,1716,2572,2316,:0-960
104347,104346,1716,2316,2572,:0-960
104348,104349,1716,2572,2316,:0-960
104349,104348,1716,2316,2572,:0-960
104350,104351,1716,2572,2316,:0-960
104351,104350,1716,2316,2572,:0-960
104352,104353,1716,2572,2316,:0-960
104353,104352,1716,2316,2572,:0-960
104354,104355,1716,2572,2316,:0-960
104355,104354,1716,2316,2572,:0-960
104356,104357,1716,2572,2316,:0-960
104357,104356,1716,2316,2572,:0-960
104358,104359,1716,2572,2316,:0-960
104359,104358,1716,2316,2572,:0-960
104360,104361,1716,2572,2316,:0-960
104361,104360,1716,2316,2572,:0-960
104362,104363,1716,2572,2316,:0-960
104363,104362,1716,2316,2572,:0-960
104364,104365,1716,2572,2316,:0-960
104365,104364,1716,2316,2572,:0-960
104366,104367,1716,2572,2316,:0-960
104367,104366,1716,2316,2572,:0-960
104368,104369,1716,2572,2316,:0-960
104369,104368,1716,2316,2572,:0-960
104370,104371,1716,2572,2316,:0-960
104371,104370,1716,2316,2572,:0-960
104874,104875,1729,2572,2316,:0-960
104875,104874,1729,2316,2572,:0-960
104876,104877,1729,2572,2316,:0-960
104877,104876,1729,2316,2572,:0-960
104878,104879,1729,2572,2316,:0-960
104879,104878,1729,2316,2572,:0-960
104880,104881,1729,2572,2316,:0-960
104881,104880,1729,2316,2572,:0-960
104882,104883,1729,2572,2316,:0-960
104883,104882,1729,2316,2572,:0-960
104884,104885,1729,2572,2316,:0-960
104885,104884,1729,2316,2572,:0-960
104886,104887,1729,2572,2316,:0-960
104887,104886,1729,2316,2572,:0-960
104888,104889,1729,2572,2316,:0-960
104889,104888,1729,2316,2572,:0-960
104890,104891,1729,2572,2316,:0-960
104891,104890,1729,2316,2572,:0-960
104892,104893,1729,2572,2316,:0-960
104893,104892,1729,2316,2572,:0-960
104894,104895,1729,2572,2316,:0-960
104895,104894,1729,2316,2572,:0-960
104896,104897,1729,2572,2316,:0-960
104897,104896,1729,2316,2572,:0-960
104898,104899,1729,2572,2316,:0-960
104899,104898,1729,2316,2572,:0-960
104900,104901,1729,2572,2316,:0-960
104901,104900,1729,2316,2572,:0-960
104902,104903,1729,2572,2316,:0-960
104903,104902,1729,2316,2572,:0-960
104904,104905,1729,2572,2316,:0-960
104905,104904,1729,2316,2572,:0-960
104906,104907,1729,2572,2316,:0-960
104907,104906,1729,2316,2572,:0-960
104908,104909,1729,2572,2316,:0-960
104909,104908,1729,2316,2572,:0-960
104910,104911,1729,2572,2316,:0-960
104911,104910,1729,2316,2572,:0-960
104912,104913,1729,2572,2316,:0-960
104913,104912,1729,2316,2572,:0-960
104914,104915,1729,2572,2316,:0-960
104915,104914,1729,2316,2572,:0-960
104916,104917,1729,2572,2316,:0-960
104917,104916,1729,2316,2572,:0-960
104918,104919,1729,2572,2316,:0-960
104919,104918,1729,2316,2572,:0-960
104920,104921,1729,2572,2316,:0-960
104921,104920,1729,2316,2572,:0-960
105424,105425,1742,2572,2316,:0-960
105425,105424,1742,2316,2572,:0-960
105426,105427,1742,2572,2316,:0-960
105427,105426,1742,2316,2572,:0-960
105428,105429,1742,2572,2316,:0-960
105429,105428,1742,2316,2572,:0-960
105430,105431,1742,2572,2316,:0-960
105431,105430,1742,2316,2572,:0-960
105432,105433,1742,2572,2316,:0-960
105433,105432,1742,2316,2572,:0-960
105434,105435,1742,2572,2316,:0-960
105435,105434,1742,2316,2572,:0-960
105436,105437,1742,2572,2316,:0-960
105437,105436,1742,2316,2572,:0-960
105438,105439,1742,2572,2316,:0-960
105439,105438,1742,2316,2572,:0-960
105440,105441,1742,2572,2316,:0-960
105441,105440,1742,2316,2572,:0-960
105442,105443,1742,2572,2316,:0-960
105443,105442,1742,2316,2572,:0-960
105444,105445,1742,2572,2316,:0-960
105445,105444,1742,2316,2572,:0-960
105446,105447,1742,2572,2316,:0-960
105447,105446,1742,2316,2572,:0-960
105448,105449,1742,2572,2316,:0-960
105449,105448,1742,2316,2572,:0-960
105450,105451,1742,2572,2316,:0-960
105451,105450,1742,2316,2572,:0-960
105452,105453,1742,2572,2316,:0-960
105453,105452,1742,2316,2572,:0-960
105454,105455,1742,2572,2316,:0-960
105455,105454,1742,2316,2572,:0-960
105456,105457,1742,2572,2316,:0-960
105457,105456,1742,2316,2572,:0-960
105458,105459,1742,2572,2316,:0-960
105459,105458,1742,2316,2572,:0-960
105460,105461,1742,2572,2316,:0-960
105461,105460,1742,2316,2572,:0-960
105462,105463,1742,2572,2316,:0-960
105463,105462,1742,2316,2572,:0-960
105464,105465,1742,2572,2316,:0-960
105465,105464,1742,2316,2572,:0-960
105466,105467,1742,2572,2316,:0-960
105467,105466,1742,2316,2572,:0-960
105468,105469,1742,2572,2316,:0-960
105469,105468,1742,2316,2572,:0-960
105470,105471,1742,2572,2316,:0-960
105471,105470,1742,2316,2572,:0-960
100366,100367,1647,2572,2316,:0-960
100367,100366,1647,2316,2572,:0-960
100368,100369,1647,2572,2316,:0-960
100369,100368,1647,2316,2572,:0-960
100370,100371,1647,2572,2316,:0-960
100371,100370,1647,2316,2572,:0-960
100372,100373,1647,2572,2316,:0-960
100373,100372,1647,2316,2572,:0-960
100374,100375,1647,2572,2316,:0-960
100375,100374,1647,2316,2572,:0-960
100376,100377,1647,2572,2316,:0-960
100377,100376,1647,2316,2572,:0-960
100378,100379,1647,2572,2316,:0-960
100379,100378,1647,2316,2572,:0-960
100380,100381,1647,2572,2316,:0-960
100381,100380,1647,2316,2572,:0-960
100382,100383,1647,2572,2316,:0-960
100383,100382,1647,2316,2572,:0-960
100384,100385,1647,2572,2316,:0-960
100385,100384,1647,2316,2572,:0-960
100386,100387,1647,2572,2316,:0-960
100387,100386,1647,2316,2572,:0-960
100388,100389,1647,2572,2316,:0-960
100389,100388,1647,2316,2572,:0-960
100390,100391,1647,2572,2316,:0-960
100391,100390,1647,2316,2572,:0-960
100392,100393,1647,2572,2316,:0-960
100393,100392,1647,2316,2572,:0-960
100394,100395,1647,2572,2316,:0-960
100395,100394,1647,2316,2572,:0-960
100396,100397,1647,2572,2316,:0-960
100397,100396,1647,2316,2572,:0-960
100398,100399,1647,2572,2316,:0-960
100399,100398,1647,2316,2572,:0-960
100400,100401,1647,2572,2316,:0-960
100401,100400,1647,2316,2572,:0-960
100402,100403,1647,2572,2316,:0-960
100403,100402,1647,2316,2572,:0-960
100404,100405,1647,2572,2316,:0-960
100405,100404,1647,2316,2572,:0-960
100406,100407,1647,2572,2316,:0-960
100407,100406,1647,2316,2572,:0-960
100408,100409,1647,2572,2316,:0-960
100409,100408,1647,2316,2572,:0-960
100410,100411,1647,2572,2316,:0-960
100411,100410,1647,2316,2572,:0-960
100412,100413,1647,2572,2316,:0-960
100413,100412,1647,2316,2572,:0-960
100916,100917,1657,2572,2316,:0-960
100917,100916,1657,2316,2572,:0-960
100918,100919,1657,2572,2316,:0-960
100919,100918,1657,2316,2572,:0-960
100920,100921,1657,2572,2316,:0-960
100921,100920,1657,2316,2572,:0-960
100922,100923,1657,2572,2316,:0-960
100923,100922,1657,2316,2572,:0-960
100924,100925,1657,2572,2316,:0-960
100925,100924,1657,2316,2572,:0-960
100926,100927,1657,2572,2316,:0-960
100927,100926,1657,2316,2572,:0-960
100928,100929,1657,2572,2316,:0-960
100929,100928,1657,2316,2572,:0-960
100930,100931,1657,2572,2316,:0-960
100931,100930,1657,2316,2572,:0-960
100932,100933,1657,2572,2316,:0-960
100933,100932,1657,2316,2572,:0-960
100934,100935,1657,2572,2316,:0-960
100935,100934,1657,2316,2572,:0-960
100936,100937,1657,2572,2316,:0-960
100937,100936,1657,2316,2572,:0-960
100938,100939,1657,2572,2316,:0-960
100939,100938,1657,2316,2572,:0-960
100940,100941,1657,2572,2316,:0-960
100941,100940,1657,2316,2572,:0-960
100942,100943,1657,2572,2316,:0-960
100943,100942,1657,2316,2572,:0-960
100944,100945,1657,2572,2316,:0-960
100945,100944,1657,2316,2572,:0-960
100946,100947,1657,2572,2316,:0-960
100947,100946,1657,2316,2572,:0-960
100948,100949,1657,2572,2316,:0-960
100949,100948,1657,2316,2572,:0-960
100950,100951,1657,2572,2316,:0-960
100951,100950,1657,2316,2572,:0-960
100952,100953,1657,2572,2316,:0-960
100953,100952,1657,2316,2572,:0-960
100954,100955,1657,2572,2316,:0-960
100955,100954,1657,2316,2572,:0-960
100956,100957,1657,2572,2316,:0-960
100957,100956,1657,2316,2572,:0-960
100958,100959,1657,2572,2316,:0-960
100959,100958,1657,2316,2572,:0-960
100960,100961,1657,2572,2316,:0-960
100961,100960,1657,2316,2572,:0-960
100962,100963,1657,2572,2316,:0-960
100963,100962,1657,2316,2572,:0-960
101466,101467,1666,2572,2316,:0-960
101467,101466,1666,2316,2572,:0-960
101468,101469,1666,2572,2316,:0-960
101469,101468,1666,2316,2572,:0-960
101470,101471,1666,2572,2316,:0-960
101471,101470,1666,2316,2572,:0-960
101472,101473,1666,2572,2316,:0-960
101473,101472,1666,2316,2572,:0-960
101474,101475,1666,2572,2316,:0-960
101475,101474,1666,2316,2572,:0-960
101476,101477,1666,2572,2316,:0-960
101477,101476,1666,2316,2572,:0-960
101478,101479,1666,2572,2316,:0-960
101479,101478,1666,2316,2572,:0-960
101480,101481,1666,2572,2316,:0-960
101481,101480,1666,2316,2572,:0-960
101482,101483,1666,2572,2316,:0-960
101483,101482,1666,2316,2572,:0-960
101484,101485,1666,2572,2316,:0-960
101485,101484,1666,2316,2572,:0-960
101486,101487,1666,2572,2316,:0-960
101487,101486,1666,2316,2572,:0-960
101488,101489,1666,2572,2316,:0-960
101489,101488,1666,2316,2572,:0-960
101490,101491,1666,2572,2316,:0-960
101491,101490,1666,2316,2572,:0-960
101492,101493,1666,2572,2316,:0-960
101493,101492,1666,2316,2572,:0-960
101494,101495,1666,2572,2316,:0-960
101495,101494,1666,2316,2572,:0-960
101496,101497,1666,2572,2316,:0-960
101497,101496,1666,2316,2572,:0-960
101498,101499,1666,2572,2316,:0-960
101499,101498,1666,2316,2572,:0-960
101500,101501,1666,2572,2316,:0-960
101501,101500,1666,2316,2572,:0-960
101502,101503,1666,2572,2316,:0-960
101503,101502,1666,2316,2572,:0-960
101504,101505,1666,2572,2316,:0-960
101505,101504,1666,2316,2572,:0-960
101506,101507,1666,2572,2316,:0-960
101507,101506,1666,2316,2572,:0-960
101508,101509,1666,2572,2316,:0-960
101509,101508,1666,2316,2572,:0-960
101510,101511,1666,2572,2316,:0-960
101511,101510,1666,2316,2572,:0-960
101512,101513,1666,2572,2316,:0-960
101513,101512,1666,2316,2572,:0-960
102016,102017,1676,2572,2316,:0-960
102017,102016,1676,2316,2572,:0-960
102018,102019,1676,2572,2316,:0-960
102019,102018,1676,2316,2572,:0-960
102020,102021,1676,2572,2316,:0-960
102021,102020,1676,2316,2572,:0-960
102022,102023,1676,2572,2316,:0-960
102023,102022,1676,2316,2572,:0-960
102024,102025,1676,2572,2316,:0-960
102025,102024,1676,2316,2572,:0-960
102026,102027,1676,2572,2316,:0-960
102027,102026,1676,2316,2572,:0-960
102028,102029,1676,2572,2316,:0-960
102029,102028,1676,2316,2572,:0-960
102030,102031,1676,2572,2316,:0-960
102031,102030,1676,2316,2572,:0-960
102032,102033,1676,2572,2316,:0-960
102033,102032,1676,2316,2572,:0-960
102034,102035,1676,2572,2316,:0-960
102035,102034,1676,2316,2572,:0-960
102036,102037,1676,2572,2316,:0-960
102037,102036,1676,2316,2572,:0-960
102038,102039,1676,2572,2316,:0-960
102039,102038,1676,2316,2572,:0-960
102040,102041,1676,2572,2316,:0-960
102041,102040,1676,2316,2572,:0-960
102042,102043,1676,2572,2316,:0-960
102043,102042,1676,2316,2572,:0-960
102044,102045,1676,2572,2316,:0-960
102045,102044,1676,2316,2572,:0-960
102046,102047,1676,2572,2316,:0-960
102047,102046,1676,2316,2572,:0-960
102048,102049,1676,2572,2316,:0-960
102049,102048,1676,2316,2572,:0-960
102050,102051,1676,2572,2316,:0-960
102051,102050,1676,2316,2572,:0-960
102052,102053,1676,2572,2316,:0-960
102053,102052,1676,2316,2572,:0-960
102054,102055,1676,2572,2316,:0-960
102055,102054,1676,2316,2572,:0-960
102056,102057,1676,2572,2316,:0-960
102057,102056,1676,2316,2572,:0-960
102058,102059,1676,2572,2316,:0-960
102059,102058,1676,2316,2572,:0-960
