src,snk,sourceOtu,targetOtu,m_width,bandType,sourceDimColors,targetDimColors
1112,1103,59781,59342,24,0,:216-240:960-964,:216-240:960-964
1112,1103,59782,59343,24,0,:240-264:960-964,:240-264:960-964
1112,1103,59783,59344,24,0,:264-288:960-964,:264-288:960-964
1112,1103,59784,59345,24,0,:288-312:960-964,:288-312:960-964
1112,1103,59785,59346,24,0,:312-336:960-964,:312-336:960-964
1112,1103,59786,59347,24,0,:336-360:960-964,:336-360:960-964
1112,1103,59787,59348,24,0,:360-384:960-964,:360-384:960-964
1112,1103,59788,59349,24,0,:384-408:960-964,:384-408:960-964
1112,1103,59789,59350,24,0,:408-432:960-964,:408-432:960-964
1112,1103,59790,59351,24,0,:432-456:960-964,:432-456:960-964
1112,1103,59791,59352,24,0,:456-480:960-964,:456-480:960-964
1112,1103,59792,59353,24,0,:480-504:960-964,:480-504:960-964
1112,1103,59793,59354,24,0,:504-528:960-964,:504-528:960-964
1112,1103,59794,59355,24,0,:528-552:960-964,:528-552:960-964
1112,1103,59795,59356,24,0,:552-576:960-964,:552-576:960-964
1112,1103,59796,59357,24,0,:576-600:960-964,:576-600:960-964
1112,1103,59797,59358,24,0,:600-624:960-964,:600-624:960-964
1112,1103,59798,59359,24,0,:624-648:960-964,:624-648:960-964
1112,1103,59799,59360,24,0,:648-672:960-964,:648-672:960-964
1112,1103,59800,59361,24,0,:672-696:960-964,:672-696:960-964
1112,1103,59801,59362,24,0,:696-720:960-964,:696-720:960-964
1112,1103,59802,59363,24,0,:720-744:960-964,:720-744:960-964
1112,1103,59803,59364,24,0,:744-768:960-964,:744-768:960-964
1112,1103,59804,59365,24,0,:768-792:960-964,:768-792:960-964
1112,1103,59805,59366,24,0,:792-816:960-964,:792-816:960-964
1112,1103,59806,59367,24,0,:816-840:960-964,:816-840:960-964
1112,1103,59807,59368,24,0,:840-864:960-964,:840-864:960-964
1112,1103,59808,59369,24,0,:864-888:960-964,:864-888:960-964
1112,1103,59809,59370,24,0,:888-912:960-964,:888-912:960-964
1112,1103,59810,59371,24,0,:912-936:960-964,:912-936:960-964
1112,1103,59811,59372,24,0,:936-964,:936-964
1599,1351,20733,20294,24,0,:0-24:960-964,:0-24:960-964
1599,1351,20734,20295,24,0,:24-48:960-964,:24-48:960-964
1599,1351,20735,20296,24,0,:48-72:960-964,:48-72:960-964
1599,1351,20736,20297,24,0,:72-96:960-964,:72-96:960-964
1599,1351,20737,20298,24,0,:96-120:960-964,:96-120:960-964
1599,1351,20738,20299,24,0,:120-144:960-964,:120-144:960-964
1599,1351,20739,20300,24,0,:144-168:960-964,:144-168:960-964
1599,1351,20740,20301,24,0,:168-192:960-964,:168-192:960-964
1599,1351,20741,20302,24,0,:192-216:960-964,:192-216:960-964
1599,1351,20742,20303,24,0,:216-240:960-964,:216-240:960-964
1599,1351,20743,20304,24,0,:240-264:960-964,:240-264:960-964
1599,1351,20744,20305,24,0,:264-288:960-964,:264-288:960-964
1599,1351,20745,20306,24,0,:288-312:960-964,:288-312:960-964
1599,1351,20746,20307,24,0,:312-336:960-964,:312-336:960-964
1599,1351,20747,20308,24,0,:336-360:960-964,:336-360:960-964
1599,1351,20748,20309,24,0,:360-384:960-964,:360-384:960-964
1599,1351,20749,20310,24,0,:384-408:960-964,:384-408:960-964
1599,1351,20750,20311,24,0,:408-432:960-964,:408-432:960-964
1599,1351,20751,20312,24,0,:432-456:960-964,:432-456:960-964
1599,1351,20752,20313,24,0,:456-480:960-964,:456-480:960-964
1599,1351,20753,20314,24,0,:480-504:960-964,:480-504:960-964
1599,1351,20754,20315,24,0,:504-528:960-964,:504-528:960-964
1599,1351,20755,20316,24,0,:528-552:960-964,:528-552:960-964
1599,1351,20756,20317,24,0,:552-576:960-964,:552-576:960-964
1599,1351,20757,20318,24,0,:576-600:960-964,:576-600:960-964
1599,1351,20758,20319,24,0,:600-624:960-964,:600-624:960-964
1599,1351,20759,20320,24,0,:624-648:960-964,:624-648:960-964
1599,1351,20760,20321,24,0,:648-672:960-964,:648-672:960-964
1599,1351,20761,20322,24,0,:672-696:960-964,:672-696:960-964
1599,1351,20762,20323,24,0,:696-720:960-964,:696-720:960-964
1599,1351,20763,20324,24,0,:720-744:960-964,:720-744:960-964
1599,1351,20764,20325,24,0,:744-768:960-964,:744-768:960-964
1599,1351,20765,20326,24,0,:768-792:960-964,:768-792:960-964
1599,1351,20766,20327,24,0,:792-816:960-964,:792-816:960-964
1599,1351,20767,20328,24,0,:816-840:960-964,:816-840:960-964
1599,1351,20768,20329,24,0,:840-864:960-964,:840-864:960-964
1599,1351,20769,20330,24,0,:864-888:960-964,:864-888:960-964
1599,1351,20770,20331,24,0,:888-912:960-964,:888-912:960-964
1599,1351,20771,20332,24,0,:912-936:960-964,:912-936:960-964
1599,1351,20772,20333,24,0,:936-964,:936-964
1162,1153,62523,62084,24,0,:0-24:960-964,:0-24:960-964
1162,1153,62524,62085,24,0,:24-48:960-964,:24-48:960-964
1162,1153,62525,62086,24,0,:48-72:960-964,:48-72:960-964
1162,1153,62526,62087,24,0,:72-96:960-964,:72-96:960-964
1162,1153,62527,62088,24,0,:96-120:960-964,:96-120:960-964
1162,1153,62528,62089,24,0,:120-144:960-964,:120-144:960-964
1162,1153,62529,62090,24,0,:144-168:960-964,:144-168:960-964
1162,1153,62530,62091,24,0,:168-192:960-964,:168-192:960-964
1162,1153,62531,62092,24,0,:192-216:960-964,:192-216:960-964
1162,1153,62532,62093,24,0,:216-240:960-964,:216-240:960-964
1162,1153,62533,62094,24,0,:240-264:960-964,:240-264:960-964
1162,1153,62534,62095,24,0,:264-288:960-964,:264-288:960-964
1162,1153,62535,62096,24,0,:288-312:960-964,:288-312:960-964
1162,1153,62536,62097,24,0,:312-336:960-964,:312-336:960-964
1162,1153,62537,62098,24,0,:336-360:960-964,:336-360:960-964
1162,1153,62538,62099,24,0,:360-384:960-964,:360-384:960-964
1162,1153,62539,62100,24,0,:384-408:960-964,:384-408:960-964
1162,1153,62540,62101,24,0,:408-432:960-964,:408-432:960-964
1162,1153,62541,62102,24,0,:432-456:960-964,:432-456:960-964
1162,1153,62542,62103,24,0,:456-480:960-964,:456-480:960-964
1162,1153,62543,62104,24,0,:480-504:960-964,:480-504:960-964
1162,1153,62544,62105,24,0,:504-528:960-964,:504-528:960-964
1162,1153,62545,62106,24,0,:528-552:960-964,:528-552:960-964
1162,1153,62546,62107,24,0,:552-576:960-964,:552-576:960-964
1162,1153,62547,62108,24,0,:576-600:960-964,:576-600:960-964
1162,1153,62548,62109,24,0,:600-624:960-964,:600-624:960-964
1162,1153,62549,62110,24,0,:624-648:960-964,:624-648:960-964
1162,1153,62550,62111,24,0,:648-672:960-964,:648-672:960-964
1162,1153,62551,62112,24,0,:672-696:960-964,:672-696:960-964
1162,1153,62552,62113,24,0,:696-720:960-964,:696-720:960-964
1162,1153,62553,62114,24,0,:720-744:960-964,:720-744:960-964
1162,1153,62554,62115,24,0,:744-768:960-964,:744-768:960-964
1162,1153,62555,62116,24,0,:768-792:960-964,:768-792:960-964
1162,1153,62556,62117,24,0,:792-816:960-964,:792-816:960-964
1162,1153,62557,62118,24,0,:816-840:960-964,:816-840:960-964
1162,1153,62558,62119,24,0,:840-864:960-964,:840-864:960-964
1162,1153,62559,62120,24,0,:864-888:960-964,:864-888:960-964
1162,1153,62560,62121,24,0,:888-912:960-964,:888-912:960-964
1162,1153,62561,62122,24,0,:912-936:960-964,:912-936:960-964
1162,1153,62562,62123,24,0,:936-964,:936-964
29,20,45142,44703,24,0,:0-24:960-964,:0-24:960-964
29,20,45143,44704,24,0,:24-48:960-964,:24-48:960-964
29,20,45144,44705,24,0,:48-72:960-964,:48-72:960-964
29,20,45145,44706,24,0,:72-96:960-964,:72-96:960-964
29,20,45146,44707,24,0,:96-120:960-964,:96-120:960-964
29,20,45147,44708,24,0,:120-144:960-964,:120-144:960-964
29,20,45148,44709,24,0,:144-168:960-964,:144-168:960-964
29,20,45149,44710,24,0,:168-192:960-964,:168-192:960-964
29,20,45150,44711,24,0,:192-216:960-964,:192-216:960-964
29,20,45151,44712,24,0,:216-240:960-964,:216-240:960-964
29,20,45152,44713,24,0,:240-264:960-964,:240-264:960-964
29,20,45153,44714,24,0,:264-288:960-964,:264-288:960-964
29,20,45154,44715,24,0,:288-312:960-964,:288-312:960-964
29,20,45155,44716,24,0,:312-336:960-964,:312-336:960-964
29,20,45156,44717,24,0,:336-360:960-964,:336-360:960-964
29,20,45157,44718,24,0,:360-384:960-964,:360-384:960-964
29,20,45158,44719,24,0,:384-408:960-964,:384-408:960-964
29,20,45159,44720,24,0,:408-432:960-964,:408-432:960-964
29,20,45160,44721,24,0,:432-456:960-964,:432-456:960-964
29,20,45161,44722,24,0,:456-480:960-964,:456-480:960-964
29,20,45162,44723,24,0,:480-504:960-964,:480-504:960-964
29,20,45163,44724,24,0,:504-528:960-964,:504-528:960-964
29,20,45164,44725,24,0,:528-552:960-964,:528-552:960-964
29,20,45165,44726,24,0,:552-576:960-964,:552-576:960-964
29,20,45166,44727,24,0,:576-600:960-964,:576-600:960-964
29,20,45167,44728,24,0,:600-624:960-964,:600-624:960-964
29,20,45168,44729,24,0,:624-648:960-964,:624-648:960-964
29,20,45169,44730,24,0,:648-672:960-964,:648-672:960-964
29,20,45170,44731,24,0,:672-696:960-964,:672-696:960-964
29,20,45171,44732,24,0,:696-720:960-964,:696-720:960-964
29,20,45172,44733,24,0,:720-744:960-964,:720-744:960-964
29,20,45173,44734,24,0,:744-768:960-964,:744-768:960-964
29,20,45174,44735,24,0,:768-792:960-964,:768-792:960-964
29,20,45175,44736,24,0,:792-816:960-964,:792-816:960-964
29,20,45176,44737,24,0,:816-840:960-964,:816-840:960-964
29,20,45177,44738,24,0,:840-864:960-964,:840-864:960-964
29,20,45178,44739,24,0,:864-888:960-964,:864-888:960-964
29,20,45179,44740,24,0,:888-912:960-964,:888-912:960-964
29,20,45180,44741,24,0,:912-936:960-964,:912-936:960-964
29,20,45181,44742,24,0,:936-964,:936-964
348,339,75996,75557,24,0,:0-24:960-964,:0-24:960-964
348,339,75997,75558,24,0,:24-48:960-964,:24-48:960-964
348,339,75998,75559,24,0,:48-72:960-964,:48-72:960-964
348,339,75999,75560,24,0,:72-96:960-964,:72-96:960-964
348,339,76000,75561,24,0,:96-120:960-964,:96-120:960-964
348,339,76001,75562,24,0,:120-144:960-964,:120-144:960-964
348,339,76002,75563,24,0,:144-168:960-964,:144-168:960-964
348,339,76003,75564,24,0,:168-192:960-964,:168-192:960-964
348,339,76004,75565,24,0,:192-216:960-964,:192-216:960-964
348,339,76005,75566,24,0,:216-240:960-964,:216-240:960-964
348,339,76006,75567,24,0,:240-264:960-964,:240-264:960-964
348,339,76007,75568,24,0,:264-288:960-964,:264-288:960-964
348,339,76008,75569,24,0,:288-312:960-964,:288-312:960-964
348,339,76009,75570,24,0,:312-336:960-964,:312-336:960-964
348,339,76010,75571,24,0,:336-360:960-964,:336-360:960-964
348,339,76011,75572,24,0,:360-384:960-964,:360-384:960-964
348,339,76012,75573,24,0,:384-408:960-964,:384-408:960-964
348,339,76013,75574,24,0,:408-432:960-964,:408-432:960-964
348,339,76014,75575,24,0,:432-456:960-964,:432-456:960-964
348,339,76015,75576,24,0,:456-480:960-964,:456-480:960-964
348,339,76016,75577,24,0,:480-504:960-964,:480-504:960-964
348,339,76017,75578,24,0,:504-528:960-964,:504-528:960-964
348,339,76018,75579,24,0,:528-552:960-964,:528-552:960-964
348,339,76019,75580,24,0,:552-576:960-964,:552-576:960-964
348,339,76020,75581,24,0,:576-600:960-964,:576-600:960-964
348,339,76021,75582,24,0,:600-624:960-964,:600-624:960-964
348,339,76022,75583,24,0,:624-648:960-964,:624-648:960-964
348,339,76023,75584,24,0,:648-672:960-964,:648-672:960-964
348,339,76024,75585,24,0,:672-696:960-964,:672-696:960-964
348,339,76025,75586,24,0,:696-720:960-964,:696-720:960-964
348,339,76026,75587,24,0,:720-744:960-964,:720-744:960-964
348,339,76027,75588,24,0,:744-768:960-964,:744-768:960-964
348,339,76028,75589,24,0,:768-792:960-964,:768-792:960-964
348,339,76029,75590,24,0,:792-816:960-964,:792-816:960-964
348,339,76030,75591,24,0,:816-840:960-964,:816-840:960-964
348,339,76031,75592,24,0,:840-864:960-964,:840-864:960-964
348,339,76032,75593,24,0,:864-888:960-964,:864-888:960-964
348,339,76033,75594,24,0,:888-912:960-964,:888-912:960-964
348,339,76034,75595,24,0,:912-936:960-964,:912-936:960-964
348,339,76035,75596,24,0,:936-964,:936-964
1504,1370,17982,17543,24,0,:0-24:960-964,:0-24:960-964
1504,1370,17983,17544,24,0,:24-48:960-964,:24-48:960-964
1504,1370,17984,17545,24,0,:48-72:960-964,:48-72:960-964
1504,1370,17985,17546,24,0,:72-96:960-964,:72-96:960-964
1504,1370,17986,17547,24,0,:96-120:960-964,:96-120:960-964
1504,1370,17987,17548,24,0,:120-144:960-964,:120-144:960-964
1504,1370,17988,17549,24,0,:144-168:960-964,:144-168:960-964
1504,1370,17989,17550,24,0,:168-192:960-964,:168-192:960-964
1504,1370,17990,17551,24,0,:192-216:960-964,:192-216:960-964
1504,1370,17991,17552,24,0,:216-240:960-964,:216-240:960-964
1504,1370,17992,17553,24,0,:240-264:960-964,:240-264:960-964
1504,1370,17993,17554,24,0,:264-288:960-964,:264-288:960-964
1504,1370,17994,17555,24,0,:288-312:960-964,:288-312:960-964
1504,1370,17995,17556,24,0,:312-336:960-964,:312-336:960-964
1504,1370,17996,17557,24,0,:336-360:960-964,:336-360:960-964
1504,1370,17997,17558,24,0,:360-384:960-964,:360-384:960-964
1504,1370,17998,17559,24,0,:384-408:960-964,:384-408:960-964
1504,1370,17999,17560,24,0,:408-432:960-964,:408-432:960-964
1504,1370,18000,17561,24,0,:432-456:960-964,:432-456:960-964
1504,1370,18001,17562,24,0,:456-480:960-964,:456-480:960-964
1504,1370,18002,17563,24,0,:480-504:960-964,:480-504:960-964
1504,1370,18003,17564,24,0,:504-528:960-964,:504-528:960-964
1504,1370,18004,17565,24,0,:528-552:960-964,:528-552:960-964
1504,1370,18005,17566,24,0,:552-576:960-964,:552-576:960-964
1504,1370,18006,17567,24,0,:576-600:960-964,:576-600:960-964
1504,1370,18007,17568,24,0,:600-624:960-964,:600-624:960-964
1504,1370,18008,17569,24,0,:624-648:960-964,:624-648:960-964
1504,1370,18009,17570,24,0,:648-672:960-964,:648-672:960-964
1504,1370,18010,17571,24,0,:672-696:960-964,:672-696:960-964
1504,1370,18011,17572,24,0,:696-720:960-964,:696-720:960-964
1504,1370,18012,17573,24,0,:720-744:960-964,:720-744:960-964
1504,1370,18013,17574,24,0,:744-768:960-964,:744-768:960-964
1504,1370,18014,17575,24,0,:768-792:960-964,:768-792:960-964
1504,1370,18015,17576,24,0,:792-816:960-964,:792-816:960-964
1504,1370,18016,17577,24,0,:816-840:960-964,:816-840:960-964
1504,1370,18017,17578,24,0,:840-864:960-964,:840-864:960-964
1504,1370,18018,17579,24,0,:864-888:960-964,:864-888:960-964
1504,1370,18019,17580,24,0,:888-912:960-964,:888-912:960-964
1504,1370,18020,17581,24,0,:912-936:960-964,:912-936:960-964
1504,1370,18021,17582,24,0,:936-964,:936-964
1681,1672,102287,101848,24,0,:0-24:960-964,:0-24:960-964
1681,1672,102288,101849,24,0,:24-48:960-964,:24-48:960-964
1681,1672,102289,101850,24,0,:48-72:960-964,:48-72:960-964
1681,1672,102290,101851,24,0,:72-96:960-964,:72-96:960-964
1681,1672,102291,101852,24,0,:96-120:960-964,:96-120:960-964
1681,1672,102292,101853,24,0,:120-144:960-964,:120-144:960-964
1681,1672,102293,101854,24,0,:144-168:960-964,:144-168:960-964
1681,1672,102294,101855,24,0,:168-192:960-964,:168-192:960-964
1681,1672,102295,101856,24,0,:192-216:960-964,:192-216:960-964
1681,1672,102296,101857,24,0,:216-240:960-964,:216-240:960-964
1681,1672,102297,101858,24,0,:240-264:960-964,:240-264:960-964
1681,1672,102298,101859,24,0,:264-288:960-964,:264-288:960-964
1681,1672,102299,101860,24,0,:288-312:960-964,:288-312:960-964
1681,1672,102300,101861,24,0,:312-336:960-964,:312-336:960-964
1681,1672,102301,101862,24,0,:336-360:960-964,:336-360:960-964
1681,1672,102302,101863,24,0,:360-384:960-964,:360-384:960-964
1681,1672,102303,101864,24,0,:384-408:960-964,:384-408:960-964
1681,1672,102304,101865,24,0,:408-432:960-964,:408-432:960-964
1681,1672,102305,101866,24,0,:432-456:960-964,:432-456:960-964
1681,1672,102306,101867,24,0,:456-480:960-964,:456-480:960-964
1681,1672,102307,101868,24,0,:480-504:960-964,:480-504:960-964
1681,1672,102308,101869,24,0,:504-528:960-964,:504-528:960-964
1681,1672,102309,101870,24,0,:528-552:960-964,:528-552:960-964
1681,1672,102310,101871,24,0,:552-576:960-964,:552-576:960-964
1681,1672,102311,101872,24,0,:576-600:960-964,:576-600:960-964
1681,1672,102312,101873,24,0,:600-624:960-964,:600-624:960-964
1681,1672,102313,101874,24,0,:624-648:960-964,:624-648:960-964
1681,1672,102314,101875,24,0,:648-672:960-964,:648-672:960-964
1681,1672,102315,101876,24,0,:672-696:960-964,:672-696:960-964
1681,1672,102316,101877,24,0,:696-720:960-964,:696-720:960-964
1681,1672,102317,101878,24,0,:720-744:960-964,:720-744:960-964
1681,1672,102318,101879,24,0,:744-768:960-964,:744-768:960-964
1681,1672,102319,101880,24,0,:768-792:960-964,:768-792:960-964
1681,1672,102320,101881,24,0,:792-816:960-964,:792-816:960-964
1681,1672,102321,101882,24,0,:816-840:960-964,:816-840:960-964
1681,1672,102322,101883,24,0,:840-864:960-964,:840-864:960-964
1681,1672,102323,101884,24,0,:864-888:960-964,:864-888:960-964
1681,1672,102324,101885,24,0,:888-912:960-964,:888-912:960-964
1681,1672,102325,101886,24,0,:912-936:960-964,:912-936:960-964
1681,1672,102326,101887,24,0,:936-964,:936-964
1994,1982,37613,37174,24,0,:0-24:960-964,:0-24:960-964
1994,1982,37614,37175,24,0,:24-48:960-964,:24-48:960-964
1994,1982,37615,37176,24,0,:48-72:960-964,:48-72:960-964
1994,1982,37616,37177,24,0,:72-96:960-964,:72-96:960-964
1994,1982,37617,37178,24,0,:96-120:960-964,:96-120:960-964
1994,1982,37618,37179,24,0,:120-144:960-964,:120-144:960-964
1994,1982,37619,37180,24,0,:144-168:960-964,:144-168:960-964
1994,1982,37620,37181,24,0,:168-192:960-964,:168-192:960-964
1994,1982,37621,37182,24,0,:192-216:960-964,:192-216:960-964
1994,1982,37622,37183,24,0,:216-240:960-964,:216-240:960-964
1994,1982,37623,37184,24,0,:240-264:960-964,:240-264:960-964
1994,1982,37624,37185,24,0,:264-288:960-964,:264-288:960-964
1994,1982,37625,37186,24,0,:288-312:960-964,:288-312:960-964
1994,1982,37626,37187,24,0,:312-336:960-964,:312-336:960-964
1994,1982,37627,37188,24,0,:336-360:960-964,:336-360:960-964
1994,1982,37628,37189,24,0,:360-384:960-964,:360-384:960-964
1994,1982,37629,37190,24,0,:384-408:960-964,:384-408:960-964
1994,1982,37630,37191,24,0,:408-432:960-964,:408-432:960-964
1994,1982,37631,37192,24,0,:432-456:960-964,:432-456:960-964
1994,1982,37632,37193,24,0,:456-480:960-964,:456-480:960-964
1994,1982,37633,37194,24,0,:480-504:960-964,:480-504:960-964
1994,1982,37634,37195,24,0,:504-528:960-964,:504-528:960-964
1994,1982,37635,37196,24,0,:528-552:960-964,:528-552:960-964
1994,1982,37636,37197,24,0,:552-576:960-964,:552-576:960-964
1994,1982,37637,37198,24,0,:576-600:960-964,:576-600:960-964
1994,1982,37638,37199,24,0,:600-624:960-964,:600-624:960-964
1994,1982,37639,37200,24,0,:624-648:960-964,:624-648:960-964
1994,1982,37640,37201,24,0,:648-672:960-964,:648-672:960-964
1994,1982,37641,37202,24,0,:672-696:960-964,:672-696:960-964
1994,1982,37642,37203,24,0,:696-720:960-964,:696-720:960-964
1994,1982,37643,37204,24,0,:720-744:960-964,:720-744:960-964
1994,1982,37644,37205,24,0,:744-768:960-964,:744-768:960-964
1994,1982,37645,37206,24,0,:768-792:960-964,:768-792:960-964
1994,1982,37646,37207,24,0,:792-816:960-964,:792-816:960-964
1994,1982,37647,37208,24,0,:816-840:960-964,:816-840:960-964
1994,1982,37648,37209,24,0,:840-864:960-964,:840-864:960-964
1994,1982,37649,37210,24,0,:864-888:960-964,:864-888:960-964
1994,1982,37650,37211,24,0,:888-912:960-964,:888-912:960-964
1994,1982,37651,37212,24,0,:912-936:960-964,:912-936:960-964
1994,1982,37652,37213,24,0,:936-964,:936-964
149,140,51742,51303,24,0,:0-24:960-964,:0-24:960-964
149,140,51743,51304,24,0,:24-48:960-964,:24-48:960-964
149,140,51744,51305,24,0,:48-72:960-964,:48-72:960-964
149,140,51745,51306,24,0,:72-96:960-964,:72-96:960-964
149,140,51746,51307,24,0,:96-120:960-964,:96-120:960-964
149,140,51747,51308,24,0,:120-144:960-964,:120-144:960-964
149,140,51748,51309,24,0,:144-168:960-964,:144-168:960-964
149,140,51749,51310,24,0,:168-192:960-964,:168-192:960-964
149,140,51750,51311,24,0,:192-216:960-964,:192-216:960-964
149,140,51751,51312,24,0,:216-240:960-964,:216-240:960-964
149,140,51752,51313,24,0,:240-264:960-964,:240-264:960-964
149,140,51753,51314,24,0,:264-288:960-964,:264-288:960-964
149,140,51754,51315,24,0,:288-312:960-964,:288-312:960-964
149,140,51755,51316,24,0,:312-336:960-964,:312-336:960-964
149,140,51756,51317,24,0,:336-360:960-964,:336-360:960-964
149,140,51757,51318,24,0,:360-384:960-964,:360-384:960-964
149,140,51758,51319,24,0,:384-408:960-964,:384-408:960-964
149,140,51759,51320,24,0,:408-432:960-964,:408-432:960-964
149,140,51760,51321,24,0,:432-456:960-964,:432-456:960-964
149,140,51761,51322,24,0,:456-480:960-964,:456-480:960-964
149,140,51762,51323,24,0,:480-504:960-964,:480-504:960-964
149,140,51763,51324,24,0,:504-528:960-964,:504-528:960-964
149,140,51764,51325,24,0,:528-552:960-964,:528-552:960-964
149,140,51765,51326,24,0,:552-576:960-964,:552-576:960-964
149,140,51766,51327,24,0,:576-600:960-964,:576-600:960-964
149,140,51767,51328,24,0,:600-624:960-964,:600-624:960-964
149,140,51768,51329,24,0,:624-648:960-964,:624-648:960-964
149,140,51769,51330,24,0,:648-672:960-964,:648-672:960-964
149,140,51770,51331,24,0,:672-696:960-964,:672-696:960-964
149,140,51771,51332,24,0,:696-720:960-964,:696-720:960-964
149,140,51772,51333,24,0,:720-744:960-964,:720-744:960-964
149,140,51773,51334,24,0,:744-768:960-964,:744-768:960-964
149,140,51774,51335,24,0,:768-792:960-964,:768-792:960-964
149,140,51775,51336,24,0,:792-816:960-964,:792-816:960-964
149,140,51776,51337,24,0,:816-840:960-964,:816-840:960-964
149,140,51777,51338,24,0,:840-864:960-964,:840-864:960-964
149,140,51778,51339,24,0,:864-888:960-964,:864-888:960-964
149,140,51779,51340,24,0,:888-912:960-964,:888-912:960-964
149,140,51780,51341,24,0,:912-936:960-964,:912-936:960-964
149,140,51781,51342,24,0,:936-964,:936-964
386,379,78070,77757,24,0,:0-24:960-964,:0-24:960-964
386,379,78071,77758,24,0,:24-48:960-964,:24-48:960-964
386,379,78072,77759,24,0,:48-72:960-964,:48-72:960-964
386,379,78073,77760,24,0,:72-96:960-964,:72-96:960-964
386,379,78074,77761,24,0,:96-120:960-964,:96-120:960-964
386,379,78075,77762,24,0,:120-144:960-964,:120-144:960-964
386,379,78076,77763,24,0,:144-168:960-964,:144-168:960-964
386,379,78077,77764,24,0,:168-192:960-964,:168-192:960-964
386,379,78078,77765,24,0,:192-216:960-964,:192-216:960-964
386,379,78079,77766,24,0,:216-240:960-964,:216-240:960-964
386,379,78080,77767,24,0,:240-264:960-964,:240-264:960-964
386,379,78081,77768,24,0,:264-288:960-964,:264-288:960-964
386,379,78082,77769,24,0,:288-312:960-964,:288-312:960-964
386,379,78083,77770,24,0,:312-336:960-964,:312-336:960-964
386,379,78084,77771,24,0,:336-360:960-964,:336-360:960-964
386,379,78085,77772,24,0,:360-384:960-964,:360-384:960-964
386,379,78086,77773,24,0,:384-408:960-964,:384-408:960-964
386,379,78087,77774,24,0,:408-432:960-964,:408-432:960-964
386,379,78088,77775,24,0,:432-456:960-964,:432-456:960-964
386,379,78089,77776,24,0,:456-480:960-964,:456-480:960-964
386,379,78090,77777,24,0,:480-504:960-964,:480-504:960-964
386,379,78091,77778,24,0,:504-528:960-964,:504-528:960-964
386,379,78092,77779,24,0,:528-552:960-964,:528-552:960-964
386,379,78093,77780,24,0,:552-576:960-964,:552-576:960-964
386,379,78094,77781,24,0,:576-600:960-964,:576-600:960-964
386,379,78095,77782,24,0,:600-624:960-964,:600-624:960-964
386,379,78096,77783,24,0,:624-648:960-964,:624-648:960-964
386,379,78097,77784,24,0,:648-672:960-964,:648-672:960-964
386,379,78098,77785,24,0,:672-696:960-964,:672-696:960-964
386,379,78099,77786,24,0,:696-720:960-964,:696-720:960-964
386,379,78100,77787,24,0,:720-744:960-964,:720-744:960-964
386,379,78101,77788,24,0,:744-768:960-964,:744-768:960-964
386,379,78102,77789,24,0,:768-792:960-964,:768-792:960-964
386,379,78103,77790,24,0,:792-816:960-964,:792-816:960-964
386,379,78104,77791,24,0,:816-840:960-964,:816-840:960-964
386,379,78105,77792,24,0,:840-864:960-964,:840-864:960-964
386,379,78106,77793,24,0,:864-888:960-964,:864-888:960-964
386,379,78107,77794,24,0,:888-912:960-964,:888-912:960-964
386,379,78108,77795,24,0,:912-936:960-964,:912-936:960-964
386,379,78109,77796,24,0,:936-964,:936-964
1380,1350,21283,20844,24,0,:0-24:960-964,:0-24:960-964
1380,1350,21284,20845,24,0,:24-48:960-964,:24-48:960-964
1380,1350,21285,20846,24,0,:48-72:960-964,:48-72:960-964
1380,1350,21286,20847,24,0,:72-96:960-964,:72-96:960-964
1380,1350,21287,20848,24,0,:96-120:960-964,:96-120:960-964
1380,1350,21288,20849,24,0,:120-144:960-964,:120-144:960-964
1380,1350,21289,20850,24,0,:144-168:960-964,:144-168:960-964
1380,1350,21290,20851,24,0,:168-192:960-964,:168-192:960-964
1380,1350,21291,20852,24,0,:192-216:960-964,:192-216:960-964
1380,1350,21292,20853,24,0,:216-240:960-964,:216-240:960-964
1380,1350,21293,20854,24,0,:240-264:960-964,:240-264:960-964
1380,1350,21294,20855,24,0,:264-288:960-964,:264-288:960-964
1380,1350,21295,20856,24,0,:288-312:960-964,:288-312:960-964
1380,1350,21296,20857,24,0,:312-336:960-964,:312-336:960-964
1380,1350,21297,20858,24,0,:336-360:960-964,:336-360:960-964
1380,1350,21298,20859,24,0,:360-384:960-964,:360-384:960-964
1380,1350,21299,20860,24,0,:384-408:960-964,:384-408:960-964
1380,1350,21300,20861,24,0,:408-432:960-964,:408-432:960-964
1380,1350,21301,20862,24,0,:432-456:960-964,:432-456:960-964
1380,1350,21302,20863,24,0,:456-480:960-964,:456-480:960-964
1380,1350,21303,20864,24,0,:480-504:960-964,:480-504:960-964
1380,1350,21304,20865,24,0,:504-528:960-964,:504-528:960-964
1380,1350,21305,20866,24,0,:528-552:960-964,:528-552:960-964
1380,1350,21306,20867,24,0,:552-576:960-964,:552-576:960-964
1380,1350,21307,20868,24,0,:576-600:960-964,:576-600:960-964
1380,1350,21308,20869,24,0,:600-624:960-964,:600-624:960-964
1380,1350,21309,20870,24,0,:624-648:960-964,:624-648:960-964
1380,1350,21310,20871,24,0,:648-672:960-964,:648-672:960-964
1380,1350,21311,20872,24,0,:672-696:960-964,:672-696:960-964
1380,1350,21312,20873,24,0,:696-720:960-964,:696-720:960-964
1380,1350,21313,20874,24,0,:720-744:960-964,:720-744:960-964
